1604842870,41.558,2.23834,22462.4
1604842920,41.5572,2.23878,21385.1
1604842970,41.5565,2.23938,20392
1604843020,41.5563,2.24022,19470.8
1604843070,41.5565,2.24135,18611.8
1604843120,41.557,2.24328,17807
1604843170,41.5577,2.24685,17050.2
1604843220,41.5584,2.25197,16335.8
1604843270,41.5592,2.25835,15659.4
1604843320,41.5601,2.26567,15017.1
1604843370,41.5613,2.27358,14405.7
1604843420,41.5627,2.28153,13822.3
1604843470,41.5641,2.28986,13264.4
1604843520,41.5651,2.29899,12730
1604843570,41.5663,2.30951,12217.1
1604843620,41.5678,2.32168,11724
1604843670,41.5696,2.33527,11249.4
1604843720,41.5715,2.34971,10791.4
1604843770,41.5735,2.36424,10346.6
1604843820,41.5752,2.3777,9913.86
1604843870,41.5767,2.38993,9492.39
1604843920,41.5782,2.40119,9081.49
1604843970,41.5797,2.41212,8680.52
1604844020,41.5812,2.42287,8288.9
1604844070,41.583,2.43334,7906.13
1604844120,41.5848,2.44332,7531.72
1604844170,41.5869,2.45266,7165.23
1604844220,41.5891,2.4614,6806.26
1604844270,41.5915,2.4697,6454.45
1604844320,41.5939,2.4776,6109.44
1604844370,41.5963,2.48515,5770.93
1604844420,41.5986,2.49239,5438.62
1604844470,41.6009,2.49939,5112.23
1604844520,41.6031,2.50617,4791.52
1604844570,41.6052,2.51272,4476.24
1604844620,41.6073,2.51888,4166.17
1604844670,41.6092,2.52445,3861.11
1604844720,41.6109,2.52939,3560.86
1604844770,41.6125,2.5339,3265.24
1604844820,41.6142,2.53825,2974.06
1604844870,41.6159,2.54258,2687.19
1604844920,41.6175,2.54688,2404.45
1604844970,41.6189,2.55107,2125.7
1604845020,41.62,2.55509,1850.82
1604845070,41.6208,2.55904,1579.66
1604845120,41.6215,2.5629,1312.11
1604845170,41.6221,2.56658,1048.05
1604845220,41.6226,2.57003,787.368
1604845270,41.6233,2.57313,529.962
1604845320,41.6245,2.57587,275.731
1604845370,41.6261,2.57833,24.5809
1604845375,41.6262,2.57853,-0.368208
