1604830740,41.6,1.5,0
1604830790,41.5998,1.50151,250
1604830840,41.5997,1.503,500
1604830890,41.5994,1.50473,750
1604830940,41.599,1.5073,1000
1604830990,41.5987,1.51024,1250
1604831040,41.599,1.51337,1500
1604831090,41.5997,1.51676,1750
1604831140,41.6004,1.52038,2000
1604831190,41.6012,1.52408,2250
1604831240,41.6022,1.52778,2500
1604831290,41.6034,1.53163,2750
1604831340,41.6048,1.53571,3000
1604831390,41.6061,1.54006,3250
1604831440,41.6074,1.5448,3500
1604831490,41.6087,1.54999,3750
1604831540,41.6103,1.55553,4000
1604831590,41.6123,1.56133,4250
1604831640,41.6146,1.56731,4500
1604831690,41.6171,1.57345,4750
1604831740,41.6199,1.57979,5000
1604831790,41.6227,1.58637,5250
1604831840,41.6255,1.59326,5500
1604831890,41.6282,1.60048,5750
1604831940,41.6307,1.60803,6000
1604831990,41.6331,1.61596,6250
1604832040,41.6353,1.62428,6500
1604832090,41.6373,1.63303,6750
1604832140,41.6391,1.64225,7000
1604832190,41.6407,1.65194,7250
1604832240,41.6422,1.66212,7500
1604832290,41.6435,1.6728,7750
1604832340,41.6446,1.68399,8000
1604832390,41.6455,1.69567,8250
1604832440,41.6462,1.70778,8500
1604832490,41.6469,1.72015,8750
1604832540,41.6476,1.73275,9000
1604832590,41.6483,1.74553,9250
1604832640,41.649,1.75849,9500
1604832690,41.6498,1.77178,9750
1604832740,41.6505,1.78542,10000
1604832790,41.6513,1.7994,10250
1604832840,41.652,1.81371,10500
1604832890,41.6527,1.8282,10750
1604832940,41.6535,1.8425,11000
1604832990,41.6543,1.85657,11250
1604833040,41.6551,1.87015,11500
1604833090,41.656,1.88304,11750
1604833140,41.6568,1.89523,12000
1604833190,41.6577,1.9067,12250
1604833240,41.6585,1.91744,12500
1604833290,41.6593,1.92743,12750
1604833340,41.6601,1.93681,13000
1604833390,41.661,1.94584,13250
1604833440,41.6622,1.95453,13500
1604833490,41.6635,1.9629,13750
1604833540,41.6648,1.97096,14000
1604833590,41.6661,1.97876,14250
1604833640,41.6672,1.98629,14500
1604833690,41.6682,1.99357,14750
1604833740,41.6691,2.00058,15000
1604833790,41.6701,2.00732,15250
1604833840,41.6711,2.01379,15500
1604833890,41.6721,2.01999,15750
1604833940,41.6732,2.02592,16000
1604833990,41.6744,2.03159,16250
1604834040,41.6755,2.03693,16500
1604834090,41.6766,2.04182,16750
1604834140,41.6775,2.04625,17000
1604834190,41.6783,2.05021,17250
1604834240,41.679,2.05371,17500
1604834290,41.6796,2.05675,17750
1604834340,41.68,2.05933,18000
1604834390,41.6804,2.06144,18250
